01003,1613,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΑΓΓΕΛΟΚΑΣΤΡΟΥ"
01011,382,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΑΓΙΟΥ ΗΛΙΑ"
01021,4857,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΑΙΤΩΛΙΚΟΥ"
01058,1086,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΓΟΥΡΙΑΣ"
01072,481,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΕΛΛΗΝΙΚΩΝ"
01120,816,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΛΥΣΙΜΑΧΕΙΑΣ"
01125,537,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΜΑΣΤΡΟΥ"
01131,10393,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΜΕΣΟΛΟΓΓΙΟΥ"
01142,3547,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΝΕΟΧΩΡΙΟΥ (ΜΕΣΟΛΟΓΓΙΟΥ)"
01195,2075,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΣΤΑΜΝΑΣ"
01212,596,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΧΡΥΣΟΒΕΡΓΙΟΥ"
02001,2177,"ΑΡΓΟΛΙΔΑΣ ΑΓΙΟΥ ΑΔΡΙΑΝΟΥ"
02007,1064,"ΑΡΓΟΛΙΔΑΣ ΑΝΥΦΙΟΥ"
02009,15759,"ΑΡΓΟΛΙΔΑΣ ΑΡΓΟΥΣ"
02012,1895,"ΑΡΓΟΛΙΔΑΣ ΑΣΙΝΗΣ"
02017,943,"ΑΡΓΟΛΙΔΑΣ ΔΑΛΑΜΑΝΑΡΑΣ"
02020,2131,"ΑΡΓΟΛΙΔΑΣ ΔΡΕΠΑΝΟΥ"
02021,666,"ΑΡΓΟΛΙΔΑΣ ΕΛΛΗΝΙΚΟΥ"
02024,279,"ΑΡΓΟΛΙΔΑΣ ΗΡΑΙΟΥ"
02025,488,"ΑΡΓΟΛΙΔΑΣ ΗΡΑΣ"
02027,1042,"ΑΡΓΟΛΙΔΑΣ ΙΝΑΧΟΥ"
02032,1281,"ΑΡΓΟΛΙΔΑΣ ΚΕΦΑΛΑΡΙΟΥ"
02034,1563,"ΑΡΓΟΛΙΔΑΣ ΚΙΒΕΡΙΟΥ"
02036,446,"ΑΡΓΟΛΙΔΑΣ ΚΟΥΡΤΑΚΙΟΥ"
02037,3129,"ΑΡΓΟΛΙΔΑΣ ΚΟΥΤΣΟΠΟΔΙΟΥ"
02039,510,"ΑΡΓΟΛΙΔΑΣ ΛΑΛΟΥΚΑ"
02040,1536,"ΑΡΓΟΛΙΔΑΣ ΛΕΥΚΑΚΙΩΝ"
02044,4493,"ΑΡΓΟΛΙΔΑΣ ΜΙΔΕΑΣ"
02048,1335,"ΑΡΓΟΛΙΔΑΣ ΜΥΛΩΝ"
02049,11979,"ΑΡΓΟΛΙΔΑΣ ΝΑΥΠΛΙΕΩΝ"
02051,2140,"ΑΡΓΟΛΙΔΑΣ ΝΕΑΣ ΚΙΟΥ"
02052,1706,"ΑΡΓΟΛΙΔΑΣ ΝΕΑΣ ΤΙΡΥΝΘΟΣ"
02053,760,"ΑΡΓΟΛΙΔΑΣ ΝΕΟΥ ΗΡΑΙΟΥ"
02054,706,"ΑΡΓΟΛΙΔΑΣ ΝΕΟΥ ΡΟΕΙΝΟΥ"
02058,472,"ΑΡΓΟΛΙΔΑΣ ΠΥΡΓΕΛΛΑΣ"
02059,665,"ΑΡΓΟΛΙΔΑΣ ΠΥΡΓΙΩΤΙΚΩΝ"
02060,1152,"ΑΡΓΟΛΙΔΑΣ ΣΚΑΦΙΔΑΚΙΟΥ"
02064,2241,"ΑΡΓΟΛΙΔΑΣ ΤΟΛΟΥ"
03008,949,"ΑΡΚΑΔΙΑΣ ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ"
03027,4500,"ΑΡΚΑΔΙΑΣ ΑΣΤΡΟΥΣ"
03054,2024,"ΑΡΚΑΔΙΑΣ ΔΟΛΙΑΝΩΝ"
03144,1029,"ΑΡΚΑΔΙΑΣ ΜΕΡΚΟΒΟΥΝΙΟΥ"
03157,1417,"ΑΡΚΑΔΙΑΣ ΞΗΡΟΠΗΓΑΔΟΥ"
03169,4568,"ΑΡΚΑΔΙΑΣ ΠΑΡΑΛΙΟΥ ΑΣΤΡΟΥΣ"
03210,704,"ΑΡΚΑΔΙΑΣ ΣΚΟΠΗΣ"
03225,22042,"ΑΡΚΑΔΙΑΣ ΤΡΙΠΟΛΕΩΣ"
04010,16570,"ΑΡΤΑΣ ΑΡΤΑΙΩΝ"
04014,991,"ΑΡΤΑΣ ΒΛΑΧΕΡΝΗΣ"
04029,929,"ΑΡΤΑΣ ΚΑΜΠΗΣ"
04060,438,"ΑΡΤΑΣ ΠΑΝΤΑΝΑΣΗΣ (ΠΑΝΤΑΝΑΣΣΗΣ)"
04063,5306,"ΑΡΤΑΣ ΠΕΤΑ"
04080,2384,"ΑΡΤΑΣ ΦΙΛΟΘΕΗΣ"
05001,13651,"ΑΤΤΙΚΗΣ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ"
05002,34760,"ΑΤΤΙΚΗΣ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ"
05003,38079,"ΑΤΤΙΚΗΣ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ"
05004,10359,"ΑΤΤΙΚΗΣ ΑΓΙΟΥ ΙΩΑΝΝΟΥ ΡΕΝΤΗ"
05006,7343,"ΑΤΤΙΚΗΣ ΑΓΙΟΥ ΣΤΕΦΑΝΟΥ"
05007,18866,"ΑΤΤΙΚΗΣ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ"
05010,20645,"ΑΤΤΙΚΗΣ ΑΙΑΝΤΕΙΟΥ"
05011,39067,"ΑΤΤΙΚΗΣ ΑΙΓΑΛΕΩ"
05013,25578,"ΑΤΤΙΚΗΣ ΑΛΙΜΟΥ"
05014,46620,"ΑΤΤΙΚΗΣ ΑΜΑΡΟΥΣΙΟΥ"
05015,9066,"ΑΤΤΙΚΗΣ ΑΜΠΕΛΑΚΙΩΝ"
05017,5507,"ΑΤΤΙΚΗΣ ΑΝΘΟΥΣΗΣ"
05018,4961,"ΑΤΤΙΚΗΣ ΑΝΟΙΞΕΩΣ"
05020,23494,"ΑΤΤΙΚΗΣ ΑΝΩ ΛΙΟΣΙΩΝ"
05022,18660,"ΑΤΤΙΚΗΣ ΑΡΓΥΡΟΥΠΟΛΕΩΣ"
05023,31931,"ΑΤΤΙΚΗΣ ΑΡΤΕΜΙΔΟΣ (ΛΟΥΤΣΑ)"
05025,25170,"ΑΤΤΙΚΗΣ ΑΣΠΡΟΠΥΡΓΟΥ"
05028,57384,"ΑΤΤΙΚΗΣ ΑΧΑΡΝΩΝ"
05030,13909,"ΑΤΤΙΚΗΣ ΒΑΡΗΣ"
05033,18755,"ΑΤΤΙΚΗΣ ΒΟΥΛΑΣ"
05034,4318,"ΑΤΤΙΚΗΣ ΒΟΥΛΙΑΓΜΕΝΗΣ"
05035,17112,"ΑΤΤΙΚΗΣ ΒΡΙΛΗΣΙΩΝ"
05036,36474,"ΑΤΤΙΚΗΣ ΒΥΡΩΝΟΣ"
05038,36211,"ΑΤΤΙΚΗΣ ΓΑΛΑΤΣΙΟΥ"
05039,21515,"ΑΤΤΙΚΗΣ ΓΕΡΑΚΑ"
05040,8702,"ΑΤΤΙΚΗΣ ΓΛΥΚΩΝ ΝΕΡΩΝ"
05041,52709,"ΑΤΤΙΚΗΣ ΓΛΥΦΑΔΑΣ"
05043,15112,"ΑΤΤΙΚΗΣ ΔΑΦΝΗΣ"
05044,5480,"ΑΤΤΙΚΗΣ ΔΙΟΝΥΣΟΥ"
05045,8772,"ΑΤΤΙΚΗΣ ΔΡΑΠΕΤΣΩΝΑΣ"
05046,4733,"ΑΤΤΙΚΗΣ ΔΡΟΣΙΑΣ"
05048,3676,"ΑΤΤΙΚΗΣ ΕΚΑΛΗΣ"
05049,12798,"ΑΤΤΙΚΗΣ ΕΛΕΥΣΙΝΟΣ"
05050,9475,"ΑΤΤΙΚΗΣ ΕΛΛΗΝΙΚΟΥ"
05052,4719,"ΑΤΤΙΚΗΣ ΖΕΦΥΡΙΟΥ"
05053,46788,"ΑΤΤΙΚΗΣ ΖΩΓΡΑΦΟΥ"
